cod_ibge,municipio,sexo,idade,populacao
2312304,São Benedito - CE,Total,5 a 9 anos,3634.0
2312304,São Benedito - CE,Total,10 a 14 anos,3911.0
2312304,São Benedito - CE,Total,15 a 19 anos,3783.0
2312304,São Benedito - CE,Total,20 a 24 anos,3721.0
2312304,São Benedito - CE,Total,25 a 29 anos,3654.0
2312304,São Benedito - CE,Total,30 a 34 anos,3565.0
2312304,São Benedito - CE,Total,35 a 39 anos,3624.0
2312304,São Benedito - CE,Total,40 a 44 anos,3460.0
2312304,São Benedito - CE,Total,45 a 49 anos,2827.0
2312304,São Benedito - CE,Total,50 a 54 anos,2484.0
2312304,São Benedito - CE,Total,55 a 59 anos,2336.0
2312304,São Benedito - CE,Total,60 a 64 anos,1909.0
2312304,São Benedito - CE,Total,65 a 69 anos,1571.0
2312304,São Benedito - CE,Total,70 a 74 anos,1342.0
2312304,São Benedito - CE,Total,75 a 79 anos,836.0
2312304,São Benedito - CE,Total,80 a 84 anos,638.0
2312304,São Benedito - CE,Total,85 a 89 anos,357.0
2312304,São Benedito - CE,Total,90 a 94 anos,172.0
2312304,São Benedito - CE,Total,95 a 99 anos,58.0
2312304,São Benedito - CE,Total,100 anos ou mais,13.0
2312403,São Gonçalo do Amarante - CE,Total,Total,54143.0
2312403,São Gonçalo do Amarante - CE,Total,0 a 4 anos,3812.0
2312403,São Gonçalo do Amarante - CE,Total,5 a 9 anos,4339.0
2312403,São Gonçalo do Amarante - CE,Total,10 a 14 anos,4167.0
2312403,São Gonçalo do Amarante - CE,Total,15 a 19 anos,4116.0
2312403,São Gonçalo do Amarante - CE,Total,20 a 24 anos,4487.0
2312403,São Gonçalo do Amarante - CE,Total,25 a 29 anos,4558.0
2312403,São Gonçalo do Amarante - CE,Total,30 a 34 anos,4454.0
2312403,São Gonçalo do Amarante - CE,Total,35 a 39 anos,4487.0
2312403,São Gonçalo do Amarante - CE,Total,40 a 44 anos,4290.0
2312403,São Gonçalo do Amarante - CE,Total,45 a 49 anos,3563.0
2312403,São Gonçalo do Amarante - CE,Total,50 a 54 anos,3063.0
2312403,São Gonçalo do Amarante - CE,Total,55 a 59 anos,2542.0
2312403,São Gonçalo do Amarante - CE,Total,60 a 64 anos,1907.0
2312403,São Gonçalo do Amarante - CE,Total,65 a 69 anos,1430.0
2312403,São Gonçalo do Amarante - CE,Total,70 a 74 anos,1135.0
2312403,São Gonçalo do Amarante - CE,Total,75 a 79 anos,794.0
2312403,São Gonçalo do Amarante - CE,Total,80 a 84 anos,534.0
2312403,São Gonçalo do Amarante - CE,Total,85 a 89 anos,278.0
2312403,São Gonçalo do Amarante - CE,Total,90 a 94 anos,121.0
2312403,São Gonçalo do Amarante - CE,Total,95 a 99 anos,54.0
2312403,São Gonçalo do Amarante - CE,Total,100 anos ou mais,12.0
2312502,São João do Jaguaribe - CE,Total,Total,5855.0
2312502,São João do Jaguaribe - CE,Total,0 a 4 anos,271.0
2312502,São João do Jaguaribe - CE,Total,5 a 9 anos,280.0
2312502,São João do Jaguaribe - CE,Total,10 a 14 anos,300.0
2312502,São João do Jaguaribe - CE,Total,15 a 19 anos,336.0
2312502,São João do Jaguaribe - CE,Total,20 a 24 anos,346.0
2312502,São João do Jaguaribe - CE,Total,25 a 29 anos,358.0
2312502,São João do Jaguaribe - CE,Total,30 a 34 anos,312.0
2312502,São João do Jaguaribe - CE,Total,35 a 39 anos,396.0
2312502,São João do Jaguaribe - CE,Total,40 a 44 anos,408.0
2312502,São João do Jaguaribe - CE,Total,45 a 49 anos,485.0
2312502,São João do Jaguaribe - CE,Total,50 a 54 anos,461.0
2312502,São João do Jaguaribe - CE,Total,55 a 59 anos,440.0
2312502,São João do Jaguaribe - CE,Total,60 a 64 anos,377.0
2312502,São João do Jaguaribe - CE,Total,65 a 69 anos,298.0
2312502,São João do Jaguaribe - CE,Total,70 a 74 anos,281.0
2312502,São João do Jaguaribe - CE,Total,75 a 79 anos,223.0
2312502,São João do Jaguaribe - CE,Total,80 a 84 anos,136.0
2312502,São João do Jaguaribe - CE,Total,85 a 89 anos,88.0
2312502,São João do Jaguaribe - CE,Total,90 a 94 anos,41.0
2312502,São João do Jaguaribe - CE,Total,95 a 99 anos,17.0
2312502,São João do Jaguaribe - CE,Total,100 anos ou mais,1.0
2312601,São Luís do Curu - CE,Total,Total,10822.0
2312601,São Luís do Curu - CE,Total,0 a 4 anos,742.0
2312601,São Luís do Curu - CE,Total,5 a 9 anos,757.0
2312601,São Luís do Curu - CE,Total,10 a 14 anos,781.0
2312601,São Luís do Curu - CE,Total,15 a 19 anos,729.0
2312601,São Luís do Curu - CE,Total,20 a 24 anos,808.0
2312601,São Luís do Curu - CE,Total,25 a 29 anos,802.0
2312601,São Luís do Curu - CE,Total,30 a 34 anos,838.0
2312601,São Luís do Curu - CE,Total,35 a 39 anos,763.0
2312601,São Luís do Curu - CE,Total,40 a 44 anos,771.0
2312601,São Luís do Curu - CE,Total,45 a 49 anos,724.0
2312601,São Luís do Curu - CE,Total,50 a 54 anos,685.0
2312601,São Luís do Curu - CE,Total,55 a 59 anos,614.0
2312601,São Luís do Curu - CE,Total,60 a 64 anos,532.0
2312601,São Luís do Curu - CE,Total,65 a 69 anos,379.0
2312601,São Luís do Curu - CE,Total,70 a 74 anos,365.0
2312601,São Luís do Curu - CE,Total,75 a 79 anos,207.0
2312601,São Luís do Curu - CE,Total,80 a 84 anos,165.0
2312601,São Luís do Curu - CE,Total,85 a 89 anos,94.0
2312601,São Luís do Curu - CE,Total,90 a 94 anos,54.0
2312601,São Luís do Curu - CE,Total,95 a 99 anos,11.0
2312601,São Luís do Curu - CE,Total,100 anos ou mais,1.0
2312700,Senador Pompeu - CE,Total,Total,24266.0
2312700,Senador Pompeu - CE,Total,0 a 4 anos,1510.0
2312700,Senador Pompeu - CE,Total,5 a 9 anos,1554.0
2312700,Senador Pompeu - CE,Total,10 a 14 anos,1602.0
2312700,Senador Pompeu - CE,Total,15 a 19 anos,1720.0
2312700,Senador Pompeu - CE,Total,20 a 24 anos,1861.0
2312700,Senador Pompeu - CE,Total,25 a 29 anos,1746.0
2312700,Senador Pompeu - CE,Total,30 a 34 anos,1755.0
2312700,Senador Pompeu - CE,Total,35 a 39 anos,1688.0
2312700,Senador Pompeu - CE,Total,40 a 44 anos,1635.0
2312700,Senador Pompeu - CE,Total,45 a 49 anos,1482.0
2312700,Senador Pompeu - CE,Total,50 a 54 anos,1517.0
2312700,Senador Pompeu - CE,Total,55 a 59 anos,1553.0
2312700,Senador Pompeu - CE,Total,60 a 64 anos,1272.0
2312700,Senador Pompeu - CE,Total,65 a 69 anos,1010.0
2312700,Senador Pompeu - CE,Total,70 a 74 anos,849.0
2312700,Senador Pompeu - CE,Total,75 a 79 anos,627.0
2312700,Senador Pompeu - CE,Total,80 a 84 anos,467.0
2312700,Senador Pompeu - CE,Total,85 a 89 anos,259.0
2312700,Senador Pompeu - CE,Total,90 a 94 anos,112.0
2312700,Senador Pompeu - CE,Total,95 a 99 anos,34.0
2312700,Senador Pompeu - CE,Total,100 anos ou mais,13.0
2312809,Senador Sá - CE,Total,Total,7262.0
2312809,Senador Sá - CE,Total,0 a 4 anos,525.0
2312809,Senador Sá - CE,Total,5 a 9 anos,552.0
2312809,Senador Sá - CE,Total,10 a 14 anos,577.0
2312809,Senador Sá - CE,Total,15 a 19 anos,595.0
2312809,Senador Sá - CE,Total,20 a 24 anos,613.0
2312809,Senador Sá - CE,Total,25 a 29 anos,601.0
2312809,Senador Sá - CE,Total,30 a 34 anos,599.0
2312809,Senador Sá - CE,Total,35 a 39 anos,581.0
2312809,Senador Sá - CE,Total,40 a 44 anos,477.0
2312809,Senador Sá - CE,Total,45 a 49 anos,420.0
2312809,Senador Sá - CE,Total,50 a 54 anos,331.0
2312809,Senador Sá - CE,Total,55 a 59 anos,351.0
2312809,Senador Sá - CE,Total,60 a 64 anos,299.0
2312809,Senador Sá - CE,Total,65 a 69 anos,218.0
2312809,Senador Sá - CE,Total,70 a 74 anos,223.0
2312809,Senador Sá - CE,Total,75 a 79 anos,137.0
2312809,Senador Sá - CE,Total,80 a 84 anos,80.0
2312809,Senador Sá - CE,Total,85 a 89 anos,50.0
2312809,Senador Sá - CE,Total,90 a 94 anos,22.0
2312809,Senador Sá - CE,Total,95 a 99 anos,7.0
2312809,Senador Sá - CE,Total,100 anos ou mais,4.0
2312908,Sobral - CE,Total,Total,203023.0
2312908,Sobral - CE,Total,0 a 4 anos,13565.0
2312908,Sobral - CE,Total,5 a 9 anos,14614.0
2312908,Sobral - CE,Total,10 a 14 anos,13540.0
2312908,Sobral - CE,Total,15 a 19 anos,14724.0
2312908,Sobral - CE,Total,20 a 24 anos,18195.0
2312908,Sobral - CE,Total,25 a 29 anos,19144.0
2312908,Sobral - CE,Total,30 a 34 anos,18466.0
2312908,Sobral - CE,Total,35 a 39 anos,17210.0
2312908,Sobral - CE,Total,40 a 44 anos,15391.0
2312908,Sobral - CE,Total,45 a 49 anos,12656.0
2312908,Sobral - CE,Total,50 a 54 anos,11215.0
2312908,Sobral - CE,Total,55 a 59 anos,10082.0
2312908,Sobral - CE,Total,60 a 64 anos,7387.0
2312908,Sobral - CE,Total,65 a 69 anos,5561.0
2312908,Sobral - CE,Total,70 a 74 anos,4586.0
2312908,Sobral - CE,Total,75 a 79 anos,2880.0
2312908,Sobral - CE,Total,80 a 84 anos,2058.0
2312908,Sobral - CE,Total,85 a 89 anos,1058.0
2312908,Sobral - CE,Total,90 a 94 anos,481.0
2312908,Sobral - CE,Total,95 a 99 anos,177.0
2312908,Sobral - CE,Total,100 anos ou mais,33.0
2313005,Solonópole - CE,Total,Total,18179.0
2313005,Solonópole - CE,Total,0 a 4 anos,1007.0
2313005,Solonópole - CE,Total,5 a 9 anos,1078.0
2313005,Solonópole - CE,Total,10 a 14 anos,1165.0
2313005,Solonópole - CE,Total,15 a 19 anos,1294.0
2313005,Solonópole - CE,Total,20 a 24 anos,1319.0
2313005,Solonópole - CE,Total,25 a 29 anos,1312.0
2313005,Solonópole - CE,Total,30 a 34 anos,1239.0
2313005,Solonópole - CE,Total,35 a 39 anos,1350.0
2313005,Solonópole - CE,Total,40 a 44 anos,1372.0
2313005,Solonópole - CE,Total,45 a 49 anos,1189.0
2313005,Solonópole - CE,Total,50 a 54 anos,1197.0
2313005,Solonópole - CE,Total,55 a 59 anos,1133.0
2313005,Solonópole - CE,Total,60 a 64 anos,997.0
2313005,Solonópole - CE,Total,65 a 69 anos,844.0
2313005,Solonópole - CE,Total,70 a 74 anos,663.0
2313005,Solonópole - CE,Total,75 a 79 anos,442.0
2313005,Solonópole - CE,Total,80 a 84 anos,340.0
2313005,Solonópole - CE,Total,85 a 89 anos,141.0
2313005,Solonópole - CE,Total,90 a 94 anos,71.0
2313005,Solonópole - CE,Total,95 a 99 anos,19.0
2313005,Solonópole - CE,Total,100 anos ou mais,7.0
2313104,Tabuleiro do Norte - CE,Total,Total,30652.0
2313104,Tabuleiro do Norte - CE,Total,0 a 4 anos,1769.0
2313104,Tabuleiro do Norte - CE,Total,5 a 9 anos,1877.0
2313104,Tabuleiro do Norte - CE,Total,10 a 14 anos,2015.0
2313104,Tabuleiro do Norte - CE,Total,15 a 19 anos,2020.0
2313104,Tabuleiro do Norte - CE,Total,20 a 24 anos,2292.0
2313104,Tabuleiro do Norte - CE,Total,25 a 29 anos,2306.0
2313104,Tabuleiro do Norte - CE,Total,30 a 34 anos,2170.0
2313104,Tabuleiro do Norte - CE,Total,35 a 39 anos,2278.0
2313104,Tabuleiro do Norte - CE,Total,40 a 44 anos,2261.0
2313104,Tabuleiro do Norte - CE,Total,45 a 49 anos,2281.0
2313104,Tabuleiro do Norte - CE,Total,50 a 54 anos,2181.0
2313104,Tabuleiro do Norte - CE,Total,55 a 59 anos,1921.0
2313104,Tabuleiro do Norte - CE,Total,60 a 64 anos,1584.0
2313104,Tabuleiro do Norte - CE,Total,65 a 69 anos,1170.0
2313104,Tabuleiro do Norte - CE,Total,70 a 74 anos,993.0
2313104,Tabuleiro do Norte - CE,Total,75 a 79 anos,678.0
2313104,Tabuleiro do Norte - CE,Total,80 a 84 anos,469.0
2313104,Tabuleiro do Norte - CE,Total,85 a 89 anos,237.0
2313104,Tabuleiro do Norte - CE,Total,90 a 94 anos,108.0
2313104,Tabuleiro do Norte - CE,Total,95 a 99 anos,35.0
2313104,Tabuleiro do Norte - CE,Total,100 anos ou mais,7.0
2313203,Tamboril - CE,Total,Total,24815.0
2313203,Tamboril - CE,Total,0 a 4 anos,1587.0
2313203,Tamboril - CE,Total,5 a 9 anos,1560.0
2313203,Tamboril - CE,Total,10 a 14 anos,1760.0
2313203,Tamboril - CE,Total,15 a 19 anos,1928.0
2313203,Tamboril - CE,Total,20 a 24 anos,1740.0
2313203,Tamboril - CE,Total,25 a 29 anos,1857.0
2313203,Tamboril - CE,Total,30 a 34 anos,1698.0
2313203,Tamboril - CE,Total,35 a 39 anos,1761.0
2313203,Tamboril - CE,Total,40 a 44 anos,1746.0
2313203,Tamboril - CE,Total,45 a 49 anos,1585.0
2313203,Tamboril - CE,Total,50 a 54 anos,1428.0
2313203,Tamboril - CE,Total,55 a 59 anos,1510.0
2313203,Tamboril - CE,Total,60 a 64 anos,1236.0
2313203,Tamboril - CE,Total,65 a 69 anos,1022.0
2313203,Tamboril - CE,Total,70 a 74 anos,891.0
2313203,Tamboril - CE,Total,75 a 79 anos,585.0
2313203,Tamboril - CE,Total,80 a 84 anos,466.0
2313203,Tamboril - CE,Total,85 a 89 anos,251.0
2313203,Tamboril - CE,Total,90 a 94 anos,142.0
2313203,Tamboril - CE,Total,95 a 99 anos,50.0
2313203,Tamboril - CE,Total,100 anos ou mais,12.0
2313252,Tarrafas - CE,Total,Total,7529.0
2313252,Tarrafas - CE,Total,0 a 4 anos,416.0
2313252,Tarrafas - CE,Total,5 a 9 anos,493.0
2313252,Tarrafas - CE,Total,10 a 14 anos,572.0
2313252,Tarrafas - CE,Total,15 a 19 anos,564.0
2313252,Tarrafas - CE,Total,20 a 24 anos,580.0
2313252,Tarrafas - CE,Total,25 a 29 anos,514.0
2313252,Tarrafas - CE,Total,30 a 34 anos,515.0
2313252,Tarrafas - CE,Total,35 a 39 anos,516.0
2313252,Tarrafas - CE,Total,40 a 44 anos,494.0
2313252,Tarrafas - CE,Total,45 a 49 anos,426.0
2313252,Tarrafas - CE,Total,50 a 54 anos,469.0
2313252,Tarrafas - CE,Total,55 a 59 anos,468.0
2313252,Tarrafas - CE,Total,60 a 64 anos,405.0
2313252,Tarrafas - CE,Total,65 a 69 anos,346.0
2313252,Tarrafas - CE,Total,70 a 74 anos,275.0
2313252,Tarrafas - CE,Total,75 a 79 anos,195.0
2313252,Tarrafas - CE,Total,80 a 84 anos,157.0
2313252,Tarrafas - CE,Total,85 a 89 anos,86.0
2313252,Tarrafas - CE,Total,90 a 94 anos,31.0
2313252,Tarrafas - CE,Total,95 a 99 anos,6.0
2313252,Tarrafas - CE,Total,100 anos ou mais,1.0
2313302,Tauá - CE,Total,Total,61227.0
2313302,Tauá - CE,Total,0 a 4 anos,3937.0
2313302,Tauá - CE,Total,5 a 9 anos,4022.0
2313302,Tauá - CE,Total,10 a 14 anos,3998.0
2313302,Tauá - CE,Total,15 a 19 anos,4657.0
2313302,Tauá - CE,Total,20 a 24 anos,4865.0
2313302,Tauá - CE,Total,25 a 29 anos,4632.0
2313302,Tauá - CE,Total,30 a 34 anos,4397.0
2313302,Tauá - CE,Total,35 a 39 anos,4298.0
2313302,Tauá - CE,Total,40 a 44 anos,4375.0
2313302,Tauá - CE,Total,45 a 49 anos,3782.0
2313302,Tauá - CE,Total,50 a 54 anos,3593.0
2313302,Tauá - CE,Total,55 a 59 anos,3491.0
2313302,Tauá - CE,Total,60 a 64 anos,2955.0
2313302,Tauá - CE,Total,65 a 69 anos,2357.0
2313302,Tauá - CE,Total,70 a 74 anos,2163.0
2313302,Tauá - CE,Total,75 a 79 anos,1530.0
2313302,Tauá - CE,Total,80 a 84 anos,1171.0
2313302,Tauá - CE,Total,85 a 89 anos,602.0
2313302,Tauá - CE,Total,90 a 94 anos,278.0
2313302,Tauá - CE,Total,95 a 99 anos,101.0
2313302,Tauá - CE,Total,100 anos ou mais,23.0
2313351,Tejuçuoca - CE,Total,Total,17154.0
2313351,Tejuçuoca - CE,Total,0 a 4 anos,1267.0
2313351,Tejuçuoca - CE,Total,5 a 9 anos,1375.0
2313351,Tejuçuoca - CE,Total,10 a 14 anos,1414.0
2313351,Tejuçuoca - CE,Total,15 a 19 anos,1427.0
2313351,Tejuçuoca - CE,Total,20 a 24 anos,1437.0
2313351,Tejuçuoca - CE,Total,25 a 29 anos,1356.0
2313351,Tejuçuoca - CE,Total,30 a 34 anos,1354.0
2313351,Tejuçuoca - CE,Total,35 a 39 anos,1317.0
2313351,Tejuçuoca - CE,Total,40 a 44 anos,1116.0
2313351,Tejuçuoca - CE,Total,45 a 49 anos,1061.0
2313351,Tejuçuoca - CE,Total,50 a 54 anos,848.0
2313351,Tejuçuoca - CE,Total,55 a 59 anos,860.0
2313351,Tejuçuoca - CE,Total,60 a 64 anos,601.0
2313351,Tejuçuoca - CE,Total,65 a 69 anos,527.0
2313351,Tejuçuoca - CE,Total,70 a 74 anos,453.0
2313351,Tejuçuoca - CE,Total,75 a 79 anos,322.0
2313351,Tejuçuoca - CE,Total,80 a 84 anos,220.0
2313351,Tejuçuoca - CE,Total,85 a 89 anos,116.0
2313351,Tejuçuoca - CE,Total,90 a 94 anos,58.0
2313351,Tejuçuoca - CE,Total,95 a 99 anos,20.0
2313351,Tejuçuoca - CE,Total,100 anos ou mais,5.0
2313401,Tianguá - CE,Total,Total,81506.0
2313401,Tianguá - CE,Total,0 a 4 anos,6504.0
2313401,Tianguá - CE,Total,5 a 9 anos,6441.0
2313401,Tianguá - CE,Total,10 a 14 anos,6333.0
2313401,Tianguá - CE,Total,15 a 19 anos,6474.0
2313401,Tianguá - CE,Total,20 a 24 anos,7336.0
2313401,Tianguá - CE,Total,25 a 29 anos,7448.0
2313401,Tianguá - CE,Total,30 a 34 anos,6966.0
2313401,Tianguá - CE,Total,35 a 39 anos,6548.0
2313401,Tianguá - CE,Total,40 a 44 anos,5868.0
2313401,Tianguá - CE,Total,45 a 49 anos,4702.0
2313401,Tianguá - CE,Total,50 a 54 anos,3999.0
2313401,Tianguá - CE,Total,55 a 59 anos,3535.0
2313401,Tianguá - CE,Total,60 a 64 anos,2856.0
2313401,Tianguá - CE,Total,65 a 69 anos,2137.0
2313401,Tianguá - CE,Total,70 a 74 anos,1779.0
2313401,Tianguá - CE,Total,75 a 79 anos,1135.0
2313401,Tianguá - CE,Total,80 a 84 anos,794.0
2313401,Tianguá - CE,Total,85 a 89 anos,405.0
2313401,Tianguá - CE,Total,90 a 94 anos,178.0
2313401,Tianguá - CE,Total,95 a 99 anos,52.0
2313401,Tianguá - CE,Total,100 anos ou mais,16.0
2313500,Trairi - CE,Total,Total,58415.0
2313500,Trairi - CE,Total,0 a 4 anos,4633.0
2313500,Trairi - CE,Total,5 a 9 anos,4613.0
2313500,Trairi - CE,Total,10 a 14 anos,4740.0
2313500,Trairi - CE,Total,15 a 19 anos,4693.0
2313500,Trairi - CE,Total,20 a 24 anos,4501.0
2313500,Trairi - CE,Total,25 a 29 anos,4868.0
2313500,Trairi - CE,Total,30 a 34 anos,4372.0
2313500,Trairi - CE,Total,35 a 39 anos,4544.0
2313500,Trairi - CE,Total,40 a 44 anos,4162.0
2313500,Trairi - CE,Total,45 a 49 anos,3525.0
2313500,Trairi - CE,Total,50 a 54 anos,3056.0
2313500,Trairi - CE,Total,55 a 59 anos,2970.0
2313500,Trairi - CE,Total,60 a 64 anos,2137.0
2313500,Trairi - CE,Total,65 a 69 anos,1730.0
2313500,Trairi - CE,Total,70 a 74 anos,1460.0
2313500,Trairi - CE,Total,75 a 79 anos,998.0
2313500,Trairi - CE,Total,80 a 84 anos,715.0
2313500,Trairi - CE,Total,85 a 89 anos,385.0
2313500,Trairi - CE,Total,90 a 94 anos,215.0
2313500,Trairi - CE,Total,95 a 99 anos,85.0
2313500,Trairi - CE,Total,100 anos ou mais,13.0
2313559,Tururu - CE,Total,Total,15412.0
2313559,Tururu - CE,Total,0 a 4 anos,1114.0
2313559,Tururu - CE,Total,5 a 9 anos,1219.0
2313559,Tururu - CE,Total,10 a 14 anos,1172.0
2313559,Tururu - CE,Total,15 a 19 anos,1249.0
2313559,Tururu - CE,Total,20 a 24 anos,1160.0
2313559,Tururu - CE,Total,25 a 29 anos,1335.0
2313559,Tururu - CE,Total,30 a 34 anos,1190.0
2313559,Tururu - CE,Total,35 a 39 anos,1137.0
2313559,Tururu - CE,Total,40 a 44 anos,1019.0
2313559,Tururu - CE,Total,45 a 49 anos,968.0
2313559,Tururu - CE,Total,50 a 54 anos,833.0
2313559,Tururu - CE,Total,55 a 59 anos,854.0
2313559,Tururu - CE,Total,60 a 64 anos,588.0
2313559,Tururu - CE,Total,65 a 69 anos,486.0
2313559,Tururu - CE,Total,70 a 74 anos,377.0
2313559,Tururu - CE,Total,75 a 79 anos,304.0
2313559,Tururu - CE,Total,80 a 84 anos,220.0
2313559,Tururu - CE,Total,85 a 89 anos,124.0
2313559,Tururu - CE,Total,90 a 94 anos,48.0
2313559,Tururu - CE,Total,95 a 99 anos,13.0
2313559,Tururu - CE,Total,100 anos ou mais,2.0
2313609,Ubajara - CE,Total,Total,32767.0
2313609,Ubajara - CE,Total,0 a 4 anos,2531.0
2313609,Ubajara - CE,Total,5 a 9 anos,2505.0
2313609,Ubajara - CE,Total,10 a 14 anos,2639.0
2313609,Ubajara - CE,Total,15 a 19 anos,2648.0
2313609,Ubajara - CE,Total,20 a 24 anos,2604.0
2313609,Ubajara - CE,Total,25 a 29 anos,2482.0
2313609,Ubajara - CE,Total,30 a 34 anos,2469.0
2313609,Ubajara - CE,Total,35 a 39 anos,2562.0
2313609,Ubajara - CE,Total,40 a 44 anos,2477.0
2313609,Ubajara - CE,Total,45 a 49 anos,1991.0
2313609,Ubajara - CE,Total,50 a 54 anos,1684.0
2313609,Ubajara - CE,Total,55 a 59 anos,1555.0
2313609,Ubajara - CE,Total,60 a 64 anos,1310.0
2313609,Ubajara - CE,Total,65 a 69 anos,1060.0
2313609,Ubajara - CE,Total,70 a 74 anos,890.0
2313609,Ubajara - CE,Total,75 a 79 anos,560.0
2313609,Ubajara - CE,Total,80 a 84 anos,396.0
2313609,Ubajara - CE,Total,85 a 89 anos,258.0
2313609,Ubajara - CE,Total,90 a 94 anos,98.0
2313609,Ubajara - CE,Total,95 a 99 anos,36.0
2313609,Ubajara - CE,Total,100 anos ou mais,12.0
2313708,Umari - CE,Total,Total,6871.0
2313708,Umari - CE,Total,0 a 4 anos,385.0
2313708,Umari - CE,Total,5 a 9 anos,421.0
2313708,Umari - CE,Total,10 a 14 anos,454.0
2313708,Umari - CE,Total,15 a 19 anos,538.0
2313708,Umari - CE,Total,20 a 24 anos,506.0
2313708,Umari - CE,Total,25 a 29 anos,465.0
2313708,Umari - CE,Total,30 a 34 anos,445.0
2313708,Umari - CE,Total,35 a 39 anos,516.0
2313708,Umari - CE,Total,40 a 44 anos,540.0
2313708,Umari - CE,Total,45 a 49 anos,447.0
2313708,Umari - CE,Total,50 a 54 anos,390.0
2313708,Umari - CE,Total,55 a 59 anos,416.0
2313708,Umari - CE,Total,60 a 64 anos,353.0
2313708,Umari - CE,Total,65 a 69 anos,277.0
2313708,Umari - CE,Total,70 a 74 anos,268.0
2313708,Umari - CE,Total,75 a 79 anos,176.0
2313708,Umari - CE,Total,80 a 84 anos,160.0
2313708,Umari - CE,Total,85 a 89 anos,77.0
2313708,Umari - CE,Total,90 a 94 anos,31.0
2313708,Umari - CE,Total,95 a 99 anos,6.0
2313708,Umari - CE,Total,100 anos ou mais,
2313757,Umirim - CE,Total,Total,17470.0
2313757,Umirim - CE,Total,0 a 4 anos,1351.0
2313757,Umirim - CE,Total,5 a 9 anos,1426.0
2313757,Umirim - CE,Total,10 a 14 anos,1412.0
2313757,Umirim - CE,Total,15 a 19 anos,1365.0
2313757,Umirim - CE,Total,20 a 24 anos,1410.0
2313757,Umirim - CE,Total,25 a 29 anos,1508.0
2313757,Umirim - CE,Total,30 a 34 anos,1367.0
2313757,Umirim - CE,Total,35 a 39 anos,1290.0
2313757,Umirim - CE,Total,40 a 44 anos,1170.0
2313757,Umirim - CE,Total,45 a 49 anos,1051.0
2313757,Umirim - CE,Total,50 a 54 anos,924.0
2313757,Umirim - CE,Total,55 a 59 anos,845.0
2313757,Umirim - CE,Total,60 a 64 anos,667.0
2313757,Umirim - CE,Total,65 a 69 anos,502.0
2313757,Umirim - CE,Total,70 a 74 anos,451.0
2313757,Umirim - CE,Total,75 a 79 anos,316.0
2313757,Umirim - CE,Total,80 a 84 anos,207.0
2313757,Umirim - CE,Total,85 a 89 anos,119.0
2313757,Umirim - CE,Total,90 a 94 anos,58.0
2313757,Umirim - CE,Total,95 a 99 anos,22.0
2313757,Umirim - CE,Total,100 anos ou mais,9.0
2313807,Uruburetama - CE,Total,Total,20189.0
2313807,Uruburetama - CE,Total,0 a 4 anos,1607.0
2313807,Uruburetama - CE,Total,5 a 9 anos,1593.0
2313807,Uruburetama - CE,Total,10 a 14 anos,1553.0
2313807,Uruburetama - CE,Total,15 a 19 anos,1628.0
2313807,Uruburetama - CE,Total,20 a 24 anos,1715.0
2313807,Uruburetama - CE,Total,25 a 29 anos,1766.0
2313807,Uruburetama - CE,Total,30 a 34 anos,1635.0
2313807,Uruburetama - CE,Total,35 a 39 anos,1568.0
2313807,Uruburetama - CE,Total,40 a 44 anos,1433.0
2313807,Uruburetama - CE,Total,45 a 49 anos,1188.0
2313807,Uruburetama - CE,Total,50 a 54 anos,1079.0
2313807,Uruburetama - CE,Total,55 a 59 anos,948.0
2313807,Uruburetama - CE,Total,60 a 64 anos,731.0
2313807,Uruburetama - CE,Total,65 a 69 anos,554.0
2313807,Uruburetama - CE,Total,70 a 74 anos,442.0
2313807,Uruburetama - CE,Total,75 a 79 anos,336.0
2313807,Uruburetama - CE,Total,80 a 84 anos,216.0
2313807,Uruburetama - CE,Total,85 a 89 anos,107.0
2313807,Uruburetama - CE,Total,90 a 94 anos,65.0
2313807,Uruburetama - CE,Total,95 a 99 anos,23.0
2313807,Uruburetama - CE,Total,100 anos ou mais,2.0
2313906,Uruoca - CE,Total,Total,13746.0
2313906,Uruoca - CE,Total,0 a 4 anos,958.0
