NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;D5C;D5N;D6C;D6N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Sexo (Código);Sexo;Idade (Código);Idade;Forma de declaração da idade (Código);Forma de declaração da idade;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93070;0 a 4 anos;113635;Total;45;Pessoas;1644
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93084;5 a 9 anos;113635;Total;45;Pessoas;1614
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93085;10 a 14 anos;113635;Total;45;Pessoas;1863
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93086;15 a 19 anos;113635;Total;45;Pessoas;1980
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93087;20 a 24 anos;113635;Total;45;Pessoas;1972
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93088;25 a 29 anos;113635;Total;45;Pessoas;1862
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93089;30 a 34 anos;113635;Total;45;Pessoas;1870
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93090;35 a 39 anos;113635;Total;45;Pessoas;1762
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93091;40 a 44 anos;113635;Total;45;Pessoas;1686
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93092;45 a 49 anos;113635;Total;45;Pessoas;1479
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93093;50 a 54 anos;113635;Total;45;Pessoas;1526
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93094;55 a 59 anos;113635;Total;45;Pessoas;1526
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93095;60 a 64 anos;113635;Total;45;Pessoas;1134
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93096;65 a 69 anos;113635;Total;45;Pessoas;958
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93097;70 a 74 anos;113635;Total;45;Pessoas;806
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;93098;75 a 79 anos;113635;Total;45;Pessoas;595
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;49108;80 a 84 anos;113635;Total;45;Pessoas;471
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;49109;85 a 89 anos;113635;Total;45;Pessoas;238
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;60040;90 a 94 anos;113635;Total;45;Pessoas;113
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;60041;95 a 99 anos;113635;Total;45;Pessoas;31
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;6794;Total;6653;100 anos ou mais;113635;Total;45;Pessoas;5
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;100362;Total;113635;Total;45;Pessoas;12073
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93070;0 a 4 anos;113635;Total;45;Pessoas;857
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93084;5 a 9 anos;113635;Total;45;Pessoas;808
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93085;10 a 14 anos;113635;Total;45;Pessoas;953
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93086;15 a 19 anos;113635;Total;45;Pessoas;1012
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93087;20 a 24 anos;113635;Total;45;Pessoas;945
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93088;25 a 29 anos;113635;Total;45;Pessoas;919
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93089;30 a 34 anos;113635;Total;45;Pessoas;913
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93090;35 a 39 anos;113635;Total;45;Pessoas;836
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93091;40 a 44 anos;113635;Total;45;Pessoas;804
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93092;45 a 49 anos;113635;Total;45;Pessoas;700
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93093;50 a 54 anos;113635;Total;45;Pessoas;659
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93094;55 a 59 anos;113635;Total;45;Pessoas;723
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93095;60 a 64 anos;113635;Total;45;Pessoas;516
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93096;65 a 69 anos;113635;Total;45;Pessoas;429
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93097;70 a 74 anos;113635;Total;45;Pessoas;374
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;93098;75 a 79 anos;113635;Total;45;Pessoas;259
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;49108;80 a 84 anos;113635;Total;45;Pessoas;200
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;49109;85 a 89 anos;113635;Total;45;Pessoas;104
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;60040;90 a 94 anos;113635;Total;45;Pessoas;50
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;60041;95 a 99 anos;113635;Total;45;Pessoas;10
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;4;Homens;6653;100 anos ou mais;113635;Total;45;Pessoas;2
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;100362;Total;113635;Total;45;Pessoas;13062
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93070;0 a 4 anos;113635;Total;45;Pessoas;787
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93084;5 a 9 anos;113635;Total;45;Pessoas;806
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93085;10 a 14 anos;113635;Total;45;Pessoas;910
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93086;15 a 19 anos;113635;Total;45;Pessoas;968
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93087;20 a 24 anos;113635;Total;45;Pessoas;1027
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93088;25 a 29 anos;113635;Total;45;Pessoas;943
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93089;30 a 34 anos;113635;Total;45;Pessoas;957
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93090;35 a 39 anos;113635;Total;45;Pessoas;926
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93091;40 a 44 anos;113635;Total;45;Pessoas;882
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93092;45 a 49 anos;113635;Total;45;Pessoas;779
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93093;50 a 54 anos;113635;Total;45;Pessoas;867
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93094;55 a 59 anos;113635;Total;45;Pessoas;803
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93095;60 a 64 anos;113635;Total;45;Pessoas;618
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93096;65 a 69 anos;113635;Total;45;Pessoas;529
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93097;70 a 74 anos;113635;Total;45;Pessoas;432
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;93098;75 a 79 anos;113635;Total;45;Pessoas;336
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;49108;80 a 84 anos;113635;Total;45;Pessoas;271
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;49109;85 a 89 anos;113635;Total;45;Pessoas;134
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;60040;90 a 94 anos;113635;Total;45;Pessoas;63
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;60041;95 a 99 anos;113635;Total;45;Pessoas;21
6;Município;2302701;Campos Sales - CE;93;População residente;2022;2022;5;Mulheres;6653;100 anos ou mais;113635;Total;45;Pessoas;3
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;100362;Total;113635;Total;45;Pessoas;74174
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93070;0 a 4 anos;113635;Total;45;Pessoas;5166
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93084;5 a 9 anos;113635;Total;45;Pessoas;5426
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93085;10 a 14 anos;113635;Total;45;Pessoas;5640
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93086;15 a 19 anos;113635;Total;45;Pessoas;5800
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93087;20 a 24 anos;113635;Total;45;Pessoas;5919
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93088;25 a 29 anos;113635;Total;45;Pessoas;6047
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93089;30 a 34 anos;113635;Total;45;Pessoas;5576
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93090;35 a 39 anos;113635;Total;45;Pessoas;5587
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93091;40 a 44 anos;113635;Total;45;Pessoas;4943
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93092;45 a 49 anos;113635;Total;45;Pessoas;4369
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93093;50 a 54 anos;113635;Total;45;Pessoas;4277
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93094;55 a 59 anos;113635;Total;45;Pessoas;4018
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93095;60 a 64 anos;113635;Total;45;Pessoas;3096
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93096;65 a 69 anos;113635;Total;45;Pessoas;2511
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93097;70 a 74 anos;113635;Total;45;Pessoas;2195
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;93098;75 a 79 anos;113635;Total;45;Pessoas;1440
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;49108;80 a 84 anos;113635;Total;45;Pessoas;1169
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;49109;85 a 89 anos;113635;Total;45;Pessoas;594
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;60040;90 a 94 anos;113635;Total;45;Pessoas;265
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;60041;95 a 99 anos;113635;Total;45;Pessoas;111
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;6794;Total;6653;100 anos ou mais;113635;Total;45;Pessoas;25
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;100362;Total;113635;Total;45;Pessoas;36570
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93070;0 a 4 anos;113635;Total;45;Pessoas;2634
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93084;5 a 9 anos;113635;Total;45;Pessoas;2773
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93085;10 a 14 anos;113635;Total;45;Pessoas;3017
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93086;15 a 19 anos;113635;Total;45;Pessoas;3041
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93087;20 a 24 anos;113635;Total;45;Pessoas;2968
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93088;25 a 29 anos;113635;Total;45;Pessoas;2957
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93089;30 a 34 anos;113635;Total;45;Pessoas;2681
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93090;35 a 39 anos;113635;Total;45;Pessoas;2678
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93091;40 a 44 anos;113635;Total;45;Pessoas;2395
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93092;45 a 49 anos;113635;Total;45;Pessoas;2111
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93093;50 a 54 anos;113635;Total;45;Pessoas;2064
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93094;55 a 59 anos;113635;Total;45;Pessoas;1921
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93095;60 a 64 anos;113635;Total;45;Pessoas;1488
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93096;65 a 69 anos;113635;Total;45;Pessoas;1181
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93097;70 a 74 anos;113635;Total;45;Pessoas;1042
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;93098;75 a 79 anos;113635;Total;45;Pessoas;692
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;49108;80 a 84 anos;113635;Total;45;Pessoas;521
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;49109;85 a 89 anos;113635;Total;45;Pessoas;246
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;60040;90 a 94 anos;113635;Total;45;Pessoas;107
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;60041;95 a 99 anos;113635;Total;45;Pessoas;47
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;4;Homens;6653;100 anos ou mais;113635;Total;45;Pessoas;6
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;100362;Total;113635;Total;45;Pessoas;37604
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93070;0 a 4 anos;113635;Total;45;Pessoas;2532
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93084;5 a 9 anos;113635;Total;45;Pessoas;2653
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93085;10 a 14 anos;113635;Total;45;Pessoas;2623
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93086;15 a 19 anos;113635;Total;45;Pessoas;2759
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93087;20 a 24 anos;113635;Total;45;Pessoas;2951
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93088;25 a 29 anos;113635;Total;45;Pessoas;3090
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93089;30 a 34 anos;113635;Total;45;Pessoas;2895
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93090;35 a 39 anos;113635;Total;45;Pessoas;2909
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93091;40 a 44 anos;113635;Total;45;Pessoas;2548
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93092;45 a 49 anos;113635;Total;45;Pessoas;2258
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93093;50 a 54 anos;113635;Total;45;Pessoas;2213
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93094;55 a 59 anos;113635;Total;45;Pessoas;2097
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93095;60 a 64 anos;113635;Total;45;Pessoas;1608
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93096;65 a 69 anos;113635;Total;45;Pessoas;1330
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93097;70 a 74 anos;113635;Total;45;Pessoas;1153
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;93098;75 a 79 anos;113635;Total;45;Pessoas;748
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;49108;80 a 84 anos;113635;Total;45;Pessoas;648
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;49109;85 a 89 anos;113635;Total;45;Pessoas;348
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;60040;90 a 94 anos;113635;Total;45;Pessoas;158
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;60041;95 a 99 anos;113635;Total;45;Pessoas;64
6;Município;2302800;Canindé - CE;93;População residente;2022;2022;5;Mulheres;6653;100 anos ou mais;113635;Total;45;Pessoas;19
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;100362;Total;113635;Total;45;Pessoas;17254
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93070;0 a 4 anos;113635;Total;45;Pessoas;1250
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93084;5 a 9 anos;113635;Total;45;Pessoas;1250
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93085;10 a 14 anos;113635;Total;45;Pessoas;1281
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93086;15 a 19 anos;113635;Total;45;Pessoas;1369
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93087;20 a 24 anos;113635;Total;45;Pessoas;1304
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93088;25 a 29 anos;113635;Total;45;Pessoas;1383
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93089;30 a 34 anos;113635;Total;45;Pessoas;1262
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93090;35 a 39 anos;113635;Total;45;Pessoas;1363
6;Município;2302909;Capistrano - CE;93;População residente;2022;2022;6794;Total;93091;40 a 44 anos;113635;Total;45;Pessoas;1249
